,product_name,image,product_specifications,categories,description
777,RRTC RRTC1105SM00 Basic Analog Watch  - For Women,46c7cb82a768ad8811db821d8649f6e0.jpg,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""No""}, {""key""=>""Altimeter"", ""value""=>""No""}, {""key""=>""Date Display"", ""value""=>""No""}, {""key""=>""Barometer"", ""value""=>""No""}, {""key""=>""Alarm Clock"", ""value""=>""No""}, {""key""=>""Compass"", ""value""=>""No""}, {""key""=>""Calendar"", ""value""=>""No""}, {""key""=>""Luminous"", ""value""=>""No""}, {""key""=>""Mechanism"", ""value""=>""Quartz""}, {""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Series"", ""value""=>""Basic""}, {""key""=>""Style Code"", ""value""=>""RRTC1105SM00""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Ideal For"", ""value""=>""Women""}, {""key""=>""Novelty Feature"", ""value""=>""Three Hand""}, {""key""=>""Power Source"", ""value""=>""Battery Powered""}, {""value""=>""1 years Manufacturing warranty""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Color"", ""value""=>""Silver""}, {""key""=>""Shock Resistance"", ""value""=>""Yes""}, {""key""=>""Scratch Resistant"", ""value""=>""Yes""}, {""key""=>""Case / Bezel Material"", ""value""=>""Brass Case""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Water Resistance Depth"", ""value""=>""30 m""}, {""key""=>""Dial Color"", ""value""=>""White""}, {""key""=>""Strap Material"", ""value""=>""Metal Strap""}, {""value""=>""Watch, Watch Box""}]}",watches,rrtc rrtc basic analog watch women rrtc rrtc basic analog watch women rrtc online india only flipkart great discounts only genuine products replacement guarantee free shipping cash delivery
778,Mxofere Combo Orange Papaya Jasmine Lemongrass Almond Honey Soap Kit,dbb55b8da8c30cb67014d81405d98a41.jpg,"{""product_specification""=>[{""key""=>""Organic Type"", ""value""=>""Natural""}, {""key""=>""Number of Contents in Combo Set"", ""value""=>""6""}, {""key""=>""Combo Set Contents"", ""value""=>""Orange, Papaya, Jasmine, Lemongrass, Almondhoney, Facewash""}, {""key""=>""Organic"", ""value""=>""Yes""}, {""key""=>""Ideal For"", ""value""=>""Men, Women""}, {""key""=>""Gift Pack"", ""value""=>""No""}]}",beauty and personal care,mxofere combo orange papaya jasmine lemongrass almond honey soap online mxofere combo orange papaya jasmine lemongrass almond honey soap best prices with free shipping cash delivery only genuine products replacement guarantee
779,Mxofere Combo Rose Jasmine Almond Honey Aloevera Mixfruit Soap Kit,141ab1fbe0f943463d4971098647000c.jpg,"{""product_specification""=>[{""key""=>""Organic Type"", ""value""=>""Natural""}, {""key""=>""Number of Contents in Combo Set"", ""value""=>""6""}, {""key""=>""Combo Set Contents"", ""value""=>""Rose, Jasmine, Almondhoney, Aloevera, Mixfruit, Facewash""}, {""key""=>""Organic"", ""value""=>""Yes""}, {""key""=>""Ideal For"", ""value""=>""Men, Women""}, {""key""=>""Gift Pack"", ""value""=>""No""}]}",beauty and personal care,mxofere combo rose jasmine almond honey aloevera mixfruit soap online mxofere combo rose jasmine almond honey aloevera mixfruit soap best prices with free shipping cash delivery only genuine products replacement guarantee
780,Perucci PCC-501C Decker Analog Watch  - For Men,35b5dfdda9214c94ab15bf5390e07de9.jpg,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""No""}, {""key""=>""Altimeter"", ""value""=>""No""}, {""key""=>""Date Display"", ""value""=>""No""}, {""key""=>""Barometer"", ""value""=>""No""}, {""key""=>""Alarm Clock"", ""value""=>""No""}, {""key""=>""Compass"", ""value""=>""No""}, {""key""=>""Calendar"", ""value""=>""No""}, {""key""=>""Luminous"", ""value""=>""No""}, {""key""=>""Mechanism"", ""value""=>""Quartz""}, {""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Series"", ""value""=>""Decker""}, {""key""=>""Style Code"", ""value""=>""PCC-501C""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Ideal For"", ""value""=>""Men""}, {""key""=>""Novelty Feature"", ""value""=>""Stylish watch for men""}, {""key""=>""Power Source"", ""value""=>""Battery Powered""}, {""value""=>""1 Year Manufacturing warranty""}, {""key""=>""Box Material"", ""value""=>""Cardboard""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Color"", ""value""=>""Silver""}, {""key""=>""Strap Design"", ""value""=>""Self""}, {""key""=>""Scratch Resistant"", ""value""=>""No""}, {""key""=>""Case / Bezel Material"", ""value""=>""Stylish watch""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Clasp Type"", ""value""=>""Buckle""}, {""key""=>""Dial Color"", ""value""=>""Cream""}, {""key""=>""Strap Material"", ""value""=>""Leather Strap""}, {""value""=>""1 watch""}]}",watches,perucci decker analog watch perucci decker analog watch online india only flipkart corporate watch special wrist watch official watch watch great discounts only genuine products replacement guarantee free shipping cash delivery
781,Perucci PC-222 Decker Analog Watch  - For Men,9924fba9b2a738e5a141995952e73104.jpg,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""No""}, {""key""=>""Altimeter"", ""value""=>""No""}, {""key""=>""Date Display"", ""value""=>""No""}, {""key""=>""Barometer"", ""value""=>""No""}, {""key""=>""Alarm Clock"", ""value""=>""No""}, {""key""=>""Compass"", ""value""=>""No""}, {""key""=>""Calendar"", ""value""=>""No""}, {""key""=>""Luminous"", ""value""=>""No""}, {""key""=>""Mechanism"", ""value""=>""Quartz""}, {""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Series"", ""value""=>""Decker""}, {""key""=>""Style Code"", ""value""=>""PC-222""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Ideal For"", ""value""=>""Men""}, {""key""=>""Novelty Feature"", ""value""=>""Stylish and Awsome watches""}, {""key""=>""Power Source"", ""value""=>""Battery Powered""}, {""value""=>""1 Year Manufacturing Warranty""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Color"", ""value""=>""Black""}, {""key""=>""Strap Design"", ""value""=>""Self Design""}, {""key""=>""Scratch Resistant"", ""value""=>""No""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Clasp Type"", ""value""=>""Buckle""}, {""key""=>""Dial Color"", ""value""=>""Black""}, {""value""=>""1 Watch""}]}",watches,perucci decker analog watch perucci decker analog watch online india only flipkart beautifull watches comfortable watches fancy watche stylish watches great discounts only genuine products replacement guarantee free shipping cash delivery
782,Perucci Pc-122 & Pc-126 Decker Analog Watch  - For Men,30305ade337a4dde171afb90141bcaaa.jpg,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""No""}, {""key""=>""Altimeter"", ""value""=>""No""}, {""key""=>""Date Display"", ""value""=>""No""}, {""key""=>""Barometer"", ""value""=>""No""}, {""key""=>""Alarm Clock"", ""value""=>""No""}, {""key""=>""Compass"", ""value""=>""No""}, {""key""=>""Calendar"", ""value""=>""No""}, {""key""=>""Luminous"", ""value""=>""No""}, {""key""=>""Mechanism"", ""value""=>""Quartz""}, {""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Series"", ""value""=>""Decker""}, {""key""=>""Style Code"", ""value""=>""Pc-122 and Pc-126""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Ideal For"", ""value""=>""Men""}, {""key""=>""Novelty Feature"", ""value""=>""Stylish Watch For Men""}, {""key""=>""Power Source"", ""value""=>""Battery Powered""}, {""value""=>""1 Year Manufacturing Warranty""}, {""key""=>""Box Material"", ""value""=>""Cardboard""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Type"", ""value""=>""Leather Strap""}, {""key""=>""Strap Color"", ""value""=>""Black""}, {""key""=>""Strap Design"", ""value""=>""Self Design""}, {""key""=>""Scratch Resistant"", ""value""=>""No""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Clasp Type"", ""value""=>""Buckle""}, {""key""=>""Dial Color"", ""value""=>""Silver, White""}, {""key""=>""Strap Material"", ""value""=>""Leather Strap""}, {""value""=>""2 Wrist Watches""}]}",watches,perucci decker analog watch perucci decker analog watch online india only flipkart beautifull watches comfortable watches fancy watche stylish watches watch dynos watches great discounts only genuine products replacement guarantee free shipping cash delivery
783,Funcart Party Time  - Food Grade Plastic,9a0413117aa91c668ba5944770347cc5.jpg,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Funcart""}, {""key""=>""Suitable For"", ""value""=>""Solids""}, {""key""=>""Type"", ""value""=>""Fork""}, {""key""=>""Model Name"", ""value""=>""Party Time""}, {""key""=>""Ideal For"", ""value""=>""Boys, Girls""}, {""key""=>""Capacity"", ""value""=>""100 ml""}, {""key""=>""Model ID"", ""value""=>""046FRK""}, {""key""=>""Size"", ""value""=>""Small""}, {""key""=>""Color"", ""value""=>""Pink""}, {""key""=>""Microwave Safe"", ""value""=>""No""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""Pack of 6""}, {""key""=>""Sales Package"", ""value""=>""6 Forks""}, {""key""=>""Material"", ""value""=>""Food Grade Plastic""}]}",baby care,flipkart offering small funcart party time food grade plastic only flipkart only genuine products free shipping cash delivery
784,"EZ Life Funky 3-Pc Kids Cutlery Set-Pleasing Panda  - Stainless Steel, Food Grade Plastic",fb435889d257c924c7bf77396a555e04.jpg,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""EZ Life""}, {""key""=>""Suitable For"", ""value""=>""Liquids, Solids""}, {""key""=>""Type"", ""value""=>""Spoon, Fork, Knife""}, {""key""=>""Model Name"", ""value""=>""Funky 3-Pc Kids Cutlery Set-Pleasing Panda""}, {""key""=>""Ideal For"", ""value""=>""Boys, Girls""}, {""key""=>""Capacity"", ""value""=>""10 ml""}, {""key""=>""Model ID"", ""value""=>""Panda""}, {""key""=>""Color"", ""value""=>""Black, White""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""Pack of 3""}, {""key""=>""Sales Package"", ""value""=>""Spoon, Fork, Knife""}, {""key""=>""Material"", ""value""=>""Stainless Steel, Food Grade Plastic""}]}",baby care,flipkart offering life funky kids cutlery pleasing panda stainless steel food grade plastic only flipkart only genuine products free shipping cash delivery
785,Funcart Frolic Birthday  - Food Grade Plastic,29d7a1b4d4f658fc3082905f65e1b009.jpg,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Funcart""}, {""key""=>""Suitable For"", ""value""=>""Solids""}, {""key""=>""Type"", ""value""=>""Fork""}, {""key""=>""Model Name"", ""value""=>""Frolic Birthday""}, {""key""=>""Capacity"", ""value""=>""100 ml""}, {""key""=>""Ideal For"", ""value""=>""Boys, Girls""}, {""key""=>""Model ID"", ""value""=>""CK033FRK""}, {""key""=>""Color"", ""value""=>""Green""}, {""key""=>""Size"", ""value""=>""Small""}, {""key""=>""Microwave Safe"", ""value""=>""No""}, {""key""=>""Material"", ""value""=>""Food Grade Plastic""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""Pack of 6""}, {""key""=>""Sales Package"", ""value""=>""6 Forks""}]}",baby care,flipkart offering small funcart frolic birthday food grade plastic only flipkart only genuine products free shipping cash delivery
786,Perucci PC-122 Decker Analog Watch  - For Men,c705a5735a94aeee547d1798e3e46ec4.jpg,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""No""}, {""key""=>""Altimeter"", ""value""=>""No""}, {""key""=>""Date Display"", ""value""=>""No""}, {""key""=>""Barometer"", ""value""=>""No""}, {""key""=>""Alarm Clock"", ""value""=>""No""}, {""key""=>""Compass"", ""value""=>""No""}, {""key""=>""Calendar"", ""value""=>""No""}, {""key""=>""Luminous"", ""value""=>""No""}, {""key""=>""Mechanism"", ""value""=>""Quartz""}, {""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Series"", ""value""=>""Decker""}, {""key""=>""Style Code"", ""value""=>""PC-122""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Ideal For"", ""value""=>""Men""}, {""key""=>""Novelty Feature"", ""value""=>""Fancy Watches""}, {""key""=>""Power Source"", ""value""=>""Battery Powered""}, {""value""=>""1 Year Manufacturing Warranty""}, {""key""=>""Box Material"", ""value""=>""Cardboard""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Color"", ""value""=>""Leather""}, {""key""=>""Strap Design"", ""value""=>""Self""}, {""key""=>""Scratch Resistant"", ""value""=>""No""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Clasp Type"", ""value""=>""Buckle""}, {""key""=>""Dial Color"", ""value""=>""White""}, {""key""=>""Strap Material"", ""value""=>""Leather Strap""}, {""value""=>""1 Watch""}]}",watches,perucci decker analog watch perucci decker analog watch online india only flipkart beautifull watches comfortable watches fancy watche stylish watches great discounts only genuine products replacement guarantee free shipping cash delivery
787,Perucci PC-218 Decker Analog Watch  - For Men,7264f56639c8c54158b94ced769082c8.jpg,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""No""}, {""key""=>""Date Display"", ""value""=>""No""}, {""key""=>""Altimeter"", ""value""=>""No""}, {""key""=>""Barometer"", ""value""=>""No""}, {""key""=>""Alarm Clock"", ""value""=>""No""}, {""key""=>""Compass"", ""value""=>""No""}, {""key""=>""Calendar"", ""value""=>""No""}, {""key""=>""Luminous"", ""value""=>""No""}, {""key""=>""Mechanism"", ""value""=>""Quartz""}, {""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Series"", ""value""=>""Decker""}, {""key""=>""Style Code"", ""value""=>""PC-218""}, {""key""=>""Ideal For"", ""value""=>""Men""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Power Source"", ""value""=>""Battery Powered""}, {""key""=>""Novelty Feature"", ""value""=>""Fancy Watches""}, {""value""=>""1 Year Manufacturing Warranty""}, {""value""=>""1 Watch""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Box Material"", ""value""=>""Cardboard""}, {""key""=>""Strap Color"", ""value""=>""Leather""}, {""key""=>""Strap Design"", ""value""=>""Self""}, {""key""=>""Scratch Resistant"", ""value""=>""No""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Clasp Type"", ""value""=>""Buckle""}, {""key""=>""Dial Color"", ""value""=>""White""}, {""key""=>""Strap Material"", ""value""=>""Leather Strap""}]}",watches,perucci decker analog watch perucci decker analog watch online india only flipkart beautifull watches comfortable watches fancy watche stylish watches great discounts only genuine products replacement guarantee free shipping cash delivery
788,Perucci PC-414W Decker Analog Watch  - For Men,b5aafdb7cfde56f3e9e1364eb1efb691.jpg,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""No""}, {""key""=>""Altimeter"", ""value""=>""No""}, {""key""=>""Date Display"", ""value""=>""No""}, {""key""=>""Barometer"", ""value""=>""No""}, {""key""=>""Alarm Clock"", ""value""=>""No""}, {""key""=>""Compass"", ""value""=>""No""}, {""key""=>""Calendar"", ""value""=>""No""}, {""key""=>""Luminous"", ""value""=>""No""}, {""key""=>""Mechanism"", ""value""=>""Quartz""}, {""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Series"", ""value""=>""Decker""}, {""key""=>""Style Code"", ""value""=>""PC-414W""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Ideal For"", ""value""=>""Men""}, {""key""=>""Novelty Feature"", ""value""=>""Stylish and Awsome watches""}, {""key""=>""Power Source"", ""value""=>""Battery Powered""}, {""value""=>""1 Year Manufacturing Warranty""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Color"", ""value""=>""Brown""}, {""key""=>""Strap Design"", ""value""=>""Self Design""}, {""key""=>""Scratch Resistant"", ""value""=>""No""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Clasp Type"", ""value""=>""Buckle""}, {""key""=>""Dial Color"", ""value""=>""White""}, {""value""=>""1 Watch""}]}",watches,perucci decker analog watch perucci decker analog watch online india only flipkart beautifull watches comfortable watches fancy watche stylish watches great discounts only genuine products replacement guarantee free shipping cash delivery
789,Love Baby Cartoon Set of Towels,389197b67a189c703f3deb9ca6f1f678.jpg,"{""product_specification""=>[{""key""=>""Material"", ""value""=>""Cartoon""}, {""key""=>""Brand"", ""value""=>""Love Baby""}, {""key""=>""Type"", ""value""=>""Set of Towels""}, {""key""=>""Model Name"", ""value""=>""Baby Bath Towel""}, {""key""=>""Ideal For"", ""value""=>""Boys, Girls""}, {""key""=>""Model ID"", ""value""=>""1907""}, {""key""=>""Color"", ""value""=>""Blue""}, {""key""=>""Length"", ""value""=>""60.9 cm""}, {""key""=>""Width"", ""value""=>""91.4 cm""}, {""key""=>""Sales Package"", ""value""=>""Bath Towel""}]}",baby care,love baby cartoon towels flipkart only genuine products free shipping cash delivery
790,LUBA HF45 Stylo Analog Watch  - For Men,75549ef6adc47e9b6dc2b69f530d9097.jpg,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""No""}, {""key""=>""Altimeter"", ""value""=>""No""}, {""key""=>""Date Display"", ""value""=>""No""}, {""key""=>""Barometer"", ""value""=>""No""}, {""key""=>""Alarm Clock"", ""value""=>""No""}, {""key""=>""Compass"", ""value""=>""No""}, {""key""=>""Calendar"", ""value""=>""No""}, {""key""=>""Luminous"", ""value""=>""No""}, {""key""=>""Mechanism"", ""value""=>""Quartz""}, {""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Series"", ""value""=>""Stylo""}, {""key""=>""Style Code"", ""value""=>""HF45""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Ideal For"", ""value""=>""Men""}, {""key""=>""Novelty Feature"", ""value""=>""White Round Dial Watch""}, {""key""=>""Power Source"", ""value""=>""Battery Powered""}, {""value""=>""1 Year Manufacturer Warranty""}, {""key""=>""Box Material"", ""value""=>""Cardboard""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Color"", ""value""=>""Black""}, {""key""=>""Scratch Resistant"", ""value""=>""No""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Dial Color"", ""value""=>""White""}, {""key""=>""Strap Material"", ""value""=>""Pu Strap""}, {""value""=>""Watch""}]}",watches,luba stylo analog watch luba stylo analog watch online india only flipkart great discounts only genuine products replacement guarantee free shipping cash delivery
